,Delta,L,l_a,alpha,beta,gamma,phi,H_b,H_a/H_b,N_aqt,Mud/Total,l_conf,N_pal,s_pal,l_tra,t_max,N_chan,l_sal,Kaqf_type,Kaqt_type,Recharge,riv_c,n,Anisotropy,Kaqf,index,Kaqt
197,Shatt al-Arab,1500.0,0.3333333333333333,0.00022,0.00015,0.02,0.15965997142447463,700,0.11428571428571428,2.0,0.5,1.0,2.0,0.6,1.0,6000.0,1,0.24,mid_0,mid_0,0.0,51.262046943365384,0.25,6.708203932499369,0.5754997827975264,87,0.02299758441421379
198,Mississippi,300.0,0.6666666666666666,2e-05,0.0015,0.03,1.2870022175865687,1000,0.6,30.0,0.5,1.0,2.0,0.6,1.0,8000.0,1,0.0,min,min,0.0002898275349237889,51.262046943365384,0.3,10.0,0.3,16,0.004
199,Mississippi,300.0,0.6666666666666666,2e-05,0.0015,0.03,1.2870022175865687,1000,0.6,30.0,0.5,1.0,2.0,0.6,1.0,8000.0,1,0.0,min,max,0.0002898275349237889,51.262046943365384,0.3,10.0,0.3,16,0.004
200,Mississippi,300.0,0.6666666666666666,2e-05,0.0015,0.03,1.2870022175865687,1000,0.6,30.0,0.5,1.0,2.0,0.6,1.0,8000.0,1,0.0,min,mid_0,0.0002898275349237889,51.262046943365384,0.3,10.0,0.3,16,0.004000000000000001
201,Mississippi,300.0,0.6666666666666666,2e-05,0.0015,0.03,1.2870022175865687,1000,0.6,30.0,0.5,1.0,2.0,0.6,1.0,8000.0,1,0.0,max,min,0.0002898275349237889,51.262046943365384,0.3,10.0,113.99520000000001,47,0.004
202,Mississippi,300.0,0.6666666666666666,2e-05,0.0015,0.03,1.2870022175865687,1000,0.6,30.0,0.5,1.0,2.0,0.6,1.0,8000.0,1,0.0,max,max,0.0002898275349237889,51.262046943365384,0.3,10.0,113.99520000000001,47,0.004
203,Mississippi,300.0,0.6666666666666666,2e-05,0.0015,0.03,1.2870022175865687,1000,0.6,30.0,0.5,1.0,2.0,0.6,1.0,8000.0,1,0.0,max,mid_0,0.0002898275349237889,51.262046943365384,0.3,10.0,113.99520000000001,47,0.004000000000000001
204,Mississippi,300.0,0.6666666666666666,2e-05,0.0015,0.03,1.2870022175865687,1000,0.6,30.0,0.5,1.0,2.0,0.6,1.0,8000.0,1,0.0,mid_0,min,0.0002898275349237889,51.262046943365384,0.3,10.0,5.847953488187129,78,0.004
205,Mississippi,300.0,0.6666666666666666,2e-05,0.0015,0.03,1.2870022175865687,1000,0.6,30.0,0.5,1.0,2.0,0.6,1.0,8000.0,1,0.0,mid_0,max,0.0002898275349237889,51.262046943365384,0.3,10.0,5.847953488187129,78,0.004
206,Mississippi,300.0,0.6666666666666666,2e-05,0.0015,0.03,1.2870022175865687,1000,0.6,30.0,0.5,1.0,2.0,0.6,1.0,8000.0,1,0.0,mid_0,mid_0,0.0002898275349237889,51.262046943365384,0.3,10.0,5.847953488187129,78,0.004000000000000001
207,Saloum,170.0,0.7058823529411765,4.1666666666666665e-05,0.00264,0.022222222222222223,0.7895822393995231,80,1.0,1.0,0.1,0.0,2.0,0.6,0.9,4500.0,2,1.6666666666666667,min,min,0.0,51.262046943365384,0.25,10.0,1.4687999999999999,24,2.5e-08
208,Saloum,170.0,0.7058823529411765,4.1666666666666665e-05,0.00264,0.022222222222222223,0.7895822393995231,80,1.0,1.0,0.1,0.0,2.0,0.6,0.9,4500.0,2,1.6666666666666667,min,max,0.0,51.262046943365384,0.25,10.0,1.4687999999999999,24,1.0
209,Saloum,170.0,0.7058823529411765,4.1666666666666665e-05,0.00264,0.022222222222222223,0.7895822393995231,80,1.0,1.0,0.1,0.0,2.0,0.6,0.9,4500.0,2,1.6666666666666667,min,mid_0,0.0,51.262046943365384,0.25,10.0,1.4687999999999999,24,0.00015811388300841894
210,Saloum,170.0,0.7058823529411765,4.1666666666666665e-05,0.00264,0.022222222222222223,0.7895822393995231,80,1.0,1.0,0.1,0.0,2.0,0.6,0.9,4500.0,2,1.6666666666666667,max,min,0.0,51.262046943365384,0.25,10.0,190.08,55,2.5e-08
211,Saloum,170.0,0.7058823529411765,4.1666666666666665e-05,0.00264,0.022222222222222223,0.7895822393995231,80,1.0,1.0,0.1,0.0,2.0,0.6,0.9,4500.0,2,1.6666666666666667,max,max,0.0,51.262046943365384,0.25,10.0,190.08,55,1.0
212,Saloum,170.0,0.7058823529411765,4.1666666666666665e-05,0.00264,0.022222222222222223,0.7895822393995231,80,1.0,1.0,0.1,0.0,2.0,0.6,0.9,4500.0,2,1.6666666666666667,max,mid_0,0.0,51.262046943365384,0.25,10.0,190.08,55,0.00015811388300841894
213,Saloum,170.0,0.7058823529411765,4.1666666666666665e-05,0.00264,0.022222222222222223,0.7895822393995231,80,1.0,1.0,0.1,0.0,2.0,0.6,0.9,4500.0,2,1.6666666666666667,mid_0,min,0.0,51.262046943365384,0.25,10.0,16.70896477942304,86,2.5e-08
214,Saloum,170.0,0.7058823529411765,4.1666666666666665e-05,0.00264,0.022222222222222223,0.7895822393995231,80,1.0,1.0,0.1,0.0,2.0,0.6,0.9,4500.0,2,1.6666666666666667,mid_0,max,0.0,51.262046943365384,0.25,10.0,16.70896477942304,86,1.0
215,Saloum,170.0,0.7058823529411765,4.1666666666666665e-05,0.00264,0.022222222222222223,0.7895822393995231,80,1.0,1.0,0.1,0.0,2.0,0.6,0.9,4500.0,2,1.6666666666666667,mid_0,mid_0,0.0,51.262046943365384,0.25,10.0,16.70896477942304,86,0.00015811388300841894
216,Nile,245.0,0.6938775510204082,9e-05,0.002,0.02,1.445958706802982,1000,0.2,4.0,0.4,1.0,2.0,0.6,0.15,8000.0,2,0.0,min,min,0.0,100.0,0.25,31.622776601683793,6.6,18,1e-05
217,Nile,245.0,0.6938775510204082,9e-05,0.002,0.02,1.445958706802982,1000,0.2,4.0,0.4,1.0,2.0,0.6,0.15,8000.0,2,0.0,min,max,0.0,100.0,0.25,31.622776601683793,6.6,18,0.655
218,Nile,245.0,0.6938775510204082,9e-05,0.002,0.02,1.445958706802982,1000,0.2,4.0,0.4,1.0,2.0,0.6,0.15,8000.0,2,0.0,min,mid_0,0.0,100.0,0.25,31.622776601683793,6.6,18,0.0025592967784139457
219,Nile,245.0,0.6938775510204082,9e-05,0.002,0.02,1.445958706802982,1000,0.2,4.0,0.4,1.0,2.0,0.6,0.15,8000.0,2,0.0,max,min,0.0,100.0,0.25,31.622776601683793,100.0,49,1e-05
220,Nile,245.0,0.6938775510204082,9e-05,0.002,0.02,1.445958706802982,1000,0.2,4.0,0.4,1.0,2.0,0.6,0.15,8000.0,2,0.0,max,max,0.0,100.0,0.25,31.622776601683793,100.0,49,0.655
221,Nile,245.0,0.6938775510204082,9e-05,0.002,0.02,1.445958706802982,1000,0.2,4.0,0.4,1.0,2.0,0.6,0.15,8000.0,2,0.0,max,mid_0,0.0,100.0,0.25,31.622776601683793,100.0,49,0.0025592967784139457
222,Nile,245.0,0.6938775510204082,9e-05,0.002,0.02,1.445958706802982,1000,0.2,4.0,0.4,1.0,2.0,0.6,0.15,8000.0,2,0.0,mid_0,min,0.0,100.0,0.25,31.622776601683793,25.690465157330248,80,1e-05
223,Nile,245.0,0.6938775510204082,9e-05,0.002,0.02,1.445958706802982,1000,0.2,4.0,0.4,1.0,2.0,0.6,0.15,8000.0,2,0.0,mid_0,max,0.0,100.0,0.25,31.622776601683793,25.690465157330248,80,0.655
224,Nile,245.0,0.6938775510204082,9e-05,0.002,0.02,1.445958706802982,1000,0.2,4.0,0.4,1.0,2.0,0.6,0.15,8000.0,2,0.0,mid_0,mid_0,0.0,100.0,0.25,31.622776601683793,25.690465157330248,80,0.0025592967784139457
225,Krishna,100.0,0.7,0.00047,0.0016666666666666668,0.04,0.9272952180016122,260,0.6153846153846154,3.0,0.6,1.0,1.0,0.6,0.5,6000.0,1,0.0,min,min,0.0002898275349237889,51.262046943365384,0.25,10.0,0.64,12,2.5e-08
226,Krishna,100.0,0.7,0.00047,0.0016666666666666668,0.04,0.9272952180016122,260,0.6153846153846154,3.0,0.6,1.0,1.0,0.6,0.5,6000.0,1,0.0,min,max,0.0002898275349237889,51.262046943365384,0.25,10.0,0.64,12,1.0
227,Krishna,100.0,0.7,0.00047,0.0016666666666666668,0.04,0.9272952180016122,260,0.6153846153846154,3.0,0.6,1.0,1.0,0.6,0.5,6000.0,1,0.0,min,mid_0,0.0002898275349237889,51.262046943365384,0.25,10.0,0.64,12,0.00015811388300841894
228,Krishna,100.0,0.7,0.00047,0.0016666666666666668,0.04,0.9272952180016122,260,0.6153846153846154,3.0,0.6,1.0,1.0,0.6,0.5,6000.0,1,0.0,max,min,0.0002898275349237889,51.262046943365384,0.25,10.0,1062.0,43,2.5e-08
229,Krishna,100.0,0.7,0.00047,0.0016666666666666668,0.04,0.9272952180016122,260,0.6153846153846154,3.0,0.6,1.0,1.0,0.6,0.5,6000.0,1,0.0,max,max,0.0002898275349237889,51.262046943365384,0.25,10.0,1062.0,43,1.0
230,Krishna,100.0,0.7,0.00047,0.0016666666666666668,0.04,0.9272952180016122,260,0.6153846153846154,3.0,0.6,1.0,1.0,0.6,0.5,6000.0,1,0.0,max,mid_0,0.0002898275349237889,51.262046943365384,0.25,10.0,1062.0,43,0.00015811388300841894
231,Krishna,100.0,0.7,0.00047,0.0016666666666666668,0.04,0.9272952180016122,260,0.6153846153846154,3.0,0.6,1.0,1.0,0.6,0.5,6000.0,1,0.0,mid_0,min,0.0002898275349237889,51.262046943365384,0.25,10.0,26.07067317888053,74,2.5e-08
232,Krishna,100.0,0.7,0.00047,0.0016666666666666668,0.04,0.9272952180016122,260,0.6153846153846154,3.0,0.6,1.0,1.0,0.6,0.5,6000.0,1,0.0,mid_0,max,0.0002898275349237889,51.262046943365384,0.25,10.0,26.07067317888053,74,1.0
233,Krishna,100.0,0.7,0.00047,0.0016666666666666668,0.04,0.9272952180016122,260,0.6153846153846154,3.0,0.6,1.0,1.0,0.6,0.5,6000.0,1,0.0,mid_0,mid_0,0.0002898275349237889,51.262046943365384,0.25,10.0,26.07067317888053,74,0.00015811388300841894
234,Godovari,110.0,0.7272727272727273,0.00027,0.0033333333333333335,0.029,1.1171986306871249,440,0.11363636363636363,3.0,0.6,1.0,3.0,0.6,0.4,6000.0,2,0.0,min,min,0.0002898275349237889,51.262046943365384,0.25,10.0,0.64,6,2.5e-08
235,Godovari,110.0,0.7272727272727273,0.00027,0.0033333333333333335,0.029,1.1171986306871249,440,0.11363636363636363,3.0,0.6,1.0,3.0,0.6,0.4,6000.0,2,0.0,min,max,0.0002898275349237889,51.262046943365384,0.25,10.0,0.64,6,1.0
236,Godovari,110.0,0.7272727272727273,0.00027,0.0033333333333333335,0.029,1.1171986306871249,440,0.11363636363636363,3.0,0.6,1.0,3.0,0.6,0.4,6000.0,2,0.0,min,mid_0,0.0002898275349237889,51.262046943365384,0.25,10.0,0.64,6,0.00015811388300841894
237,Godovari,110.0,0.7272727272727273,0.00027,0.0033333333333333335,0.029,1.1171986306871249,440,0.11363636363636363,3.0,0.6,1.0,3.0,0.6,0.4,6000.0,2,0.0,max,min,0.0002898275349237889,51.262046943365384,0.25,10.0,1062.0,37,2.5e-08
238,Godovari,110.0,0.7272727272727273,0.00027,0.0033333333333333335,0.029,1.1171986306871249,440,0.11363636363636363,3.0,0.6,1.0,3.0,0.6,0.4,6000.0,2,0.0,max,max,0.0002898275349237889,51.262046943365384,0.25,10.0,1062.0,37,1.0
239,Godovari,110.0,0.7272727272727273,0.00027,0.0033333333333333335,0.029,1.1171986306871249,440,0.11363636363636363,3.0,0.6,1.0,3.0,0.6,0.4,6000.0,2,0.0,max,mid_0,0.0002898275349237889,51.262046943365384,0.25,10.0,1062.0,37,0.00015811388300841894
240,Godovari,110.0,0.7272727272727273,0.00027,0.0033333333333333335,0.029,1.1171986306871249,440,0.11363636363636363,3.0,0.6,1.0,3.0,0.6,0.4,6000.0,2,0.0,mid_0,min,0.0002898275349237889,51.262046943365384,0.25,10.0,26.07067317888053,68,2.5e-08
241,Godovari,110.0,0.7272727272727273,0.00027,0.0033333333333333335,0.029,1.1171986306871249,440,0.11363636363636363,3.0,0.6,1.0,3.0,0.6,0.4,6000.0,2,0.0,mid_0,max,0.0002898275349237889,51.262046943365384,0.25,10.0,26.07067317888053,68,1.0
242,Godovari,110.0,0.7272727272727273,0.00027,0.0033333333333333335,0.029,1.1171986306871249,440,0.11363636363636363,3.0,0.6,1.0,3.0,0.6,0.4,6000.0,2,0.0,mid_0,mid_0,0.0002898275349237889,51.262046943365384,0.25,10.0,26.07067317888053,68,0.00015811388300841894
243,Niger,500.0,0.8,7e-05,0.00065,0.03625,0.9272952180016122,1700,1.1764705882352942,20.0,0.3,0.5,2.0,0.6,0.3,5500.0,14,0.0,min,min,0.0002898275349237889,51.262046943365384,0.25,10.0,18.144000000000002,17,2.5e-08
244,Niger,500.0,0.8,7e-05,0.00065,0.03625,0.9272952180016122,1700,1.1764705882352942,20.0,0.3,0.5,2.0,0.6,0.3,5500.0,14,0.0,min,max,0.0002898275349237889,51.262046943365384,0.25,10.0,18.144000000000002,17,1.0
245,Niger,500.0,0.8,7e-05,0.00065,0.03625,0.9272952180016122,1700,1.1764705882352942,20.0,0.3,0.5,2.0,0.6,0.3,5500.0,14,0.0,min,mid_0,0.0002898275349237889,51.262046943365384,0.25,10.0,18.144000000000002,17,0.00015811388300841894
246,Niger,500.0,0.8,7e-05,0.00065,0.03625,0.9272952180016122,1700,1.1764705882352942,20.0,0.3,0.5,2.0,0.6,0.3,5500.0,14,0.0,max,min,0.0002898275349237889,51.262046943365384,0.25,10.0,148.2624,48,2.5e-08
247,Niger,500.0,0.8,7e-05,0.00065,0.03625,0.9272952180016122,1700,1.1764705882352942,20.0,0.3,0.5,2.0,0.6,0.3,5500.0,14,0.0,max,max,0.0002898275349237889,51.262046943365384,0.25,10.0,148.2624,48,1.0
248,Niger,500.0,0.8,7e-05,0.00065,0.03625,0.9272952180016122,1700,1.1764705882352942,20.0,0.3,0.5,2.0,0.6,0.3,5500.0,14,0.0,max,mid_0,0.0002898275349237889,51.262046943365384,0.25,10.0,148.2624,48,0.00015811388300841894
249,Niger,500.0,0.8,7e-05,0.00065,0.03625,0.9272952180016122,1700,1.1764705882352942,20.0,0.3,0.5,2.0,0.6,0.3,5500.0,14,0.0,mid_0,min,0.0002898275349237889,51.262046943365384,0.25,10.0,51.865913523238,79,2.5e-08
250,Niger,500.0,0.8,7e-05,0.00065,0.03625,0.9272952180016122,1700,1.1764705882352942,20.0,0.3,0.5,2.0,0.6,0.3,5500.0,14,0.0,mid_0,max,0.0002898275349237889,51.262046943365384,0.25,10.0,51.865913523238,79,1.0
251,Niger,500.0,0.8,7e-05,0.00065,0.03625,0.9272952180016122,1700,1.1764705882352942,20.0,0.3,0.5,2.0,0.6,0.3,5500.0,14,0.0,mid_0,mid_0,0.0002898275349237889,51.262046943365384,0.25,10.0,51.865913523238,79,0.00015811388300841894
252,Ayeyarwady,470.0,0.574468085106383,8e-05,0.0005,0.023,0.8053093071037456,3000,0.3,6.0,0.5,1.0,3.0,1.0,0.2962962962962963,9300.0,4,0.37037037037037035,min,min,0.0005581691524198686,51.262046943365384,0.25,10.0,1.44,0,2.5e-08
253,Ayeyarwady,470.0,0.574468085106383,8e-05,0.0005,0.023,0.8053093071037456,3000,0.3,6.0,0.5,1.0,3.0,1.0,0.2962962962962963,9300.0,4,0.37037037037037035,min,max,0.0005581691524198686,51.262046943365384,0.25,10.0,1.44,0,1.0
254,Ayeyarwady,470.0,0.574468085106383,8e-05,0.0005,0.023,0.8053093071037456,3000,0.3,6.0,0.5,1.0,3.0,1.0,0.2962962962962963,9300.0,4,0.37037037037037035,min,mid_0,0.0005581691524198686,51.262046943365384,0.25,10.0,1.44,0,0.00015811388300841894
255,Ayeyarwady,470.0,0.574468085106383,8e-05,0.0005,0.023,0.8053093071037456,3000,0.3,6.0,0.5,1.0,3.0,1.0,0.2962962962962963,9300.0,4,0.37037037037037035,max,min,0.0005581691524198686,51.262046943365384,0.25,10.0,166.66666666666666,31,2.5e-08
256,Ayeyarwady,470.0,0.574468085106383,8e-05,0.0005,0.023,0.8053093071037456,3000,0.3,6.0,0.5,1.0,3.0,1.0,0.2962962962962963,9300.0,4,0.37037037037037035,max,max,0.0005581691524198686,51.262046943365384,0.25,10.0,166.66666666666666,31,1.0
257,Ayeyarwady,470.0,0.574468085106383,8e-05,0.0005,0.023,0.8053093071037456,3000,0.3,6.0,0.5,1.0,3.0,1.0,0.2962962962962963,9300.0,4,0.37037037037037035,max,mid_0,0.0005581691524198686,51.262046943365384,0.25,10.0,166.66666666666666,31,0.00015811388300841894
258,Ayeyarwady,470.0,0.574468085106383,8e-05,0.0005,0.023,0.8053093071037456,3000,0.3,6.0,0.5,1.0,3.0,1.0,0.2962962962962963,9300.0,4,0.37037037037037035,mid_0,min,0.0005581691524198686,51.262046943365384,0.25,10.0,15.491933384829657,62,2.5e-08
259,Ayeyarwady,470.0,0.574468085106383,8e-05,0.0005,0.023,0.8053093071037456,3000,0.3,6.0,0.5,1.0,3.0,1.0,0.2962962962962963,9300.0,4,0.37037037037037035,mid_0,max,0.0005581691524198686,51.262046943365384,0.25,10.0,15.491933384829657,62,1.0
260,Ayeyarwady,470.0,0.574468085106383,8e-05,0.0005,0.023,0.8053093071037456,3000,0.3,6.0,0.5,1.0,3.0,1.0,0.2962962962962963,9300.0,4,0.37037037037037035,mid_0,mid_0,0.0005581691524198686,51.262046943365384,0.25,10.0,15.491933384829657,62,0.00015811388300841894
261,Indus,294.0,0.5578231292517006,0.000125,0.001776923076923077,0.02666666666666667,0.8578442393280786,250,1.0,1.0,0.3,1.0,2.0,0.6,0.18292682926829268,8000.0,1,0.21341463414634146,min,min,0.0,51.262046943365384,0.25,10.0,10.0,9,0.02
262,Indus,294.0,0.5578231292517006,0.000125,0.001776923076923077,0.02666666666666667,0.8578442393280786,250,1.0,1.0,0.3,1.0,2.0,0.6,0.18292682926829268,8000.0,1,0.21341463414634146,min,max,0.0,51.262046943365384,0.25,10.0,10.0,9,0.3
263,Indus,294.0,0.5578231292517006,0.000125,0.001776923076923077,0.02666666666666667,0.8578442393280786,250,1.0,1.0,0.3,1.0,2.0,0.6,0.18292682926829268,8000.0,1,0.21341463414634146,min,mid_0,0.0,51.262046943365384,0.25,10.0,10.0,9,0.07745966692414835
264,Indus,294.0,0.5578231292517006,0.000125,0.001776923076923077,0.02666666666666667,0.8578442393280786,250,1.0,1.0,0.3,1.0,2.0,0.6,0.18292682926829268,8000.0,1,0.21341463414634146,max,min,0.0,51.262046943365384,0.25,10.0,60.0,40,0.02
265,Indus,294.0,0.5578231292517006,0.000125,0.001776923076923077,0.02666666666666667,0.8578442393280786,250,1.0,1.0,0.3,1.0,2.0,0.6,0.18292682926829268,8000.0,1,0.21341463414634146,max,max,0.0,51.262046943365384,0.25,10.0,60.0,40,0.3
266,Indus,294.0,0.5578231292517006,0.000125,0.001776923076923077,0.02666666666666667,0.8578442393280786,250,1.0,1.0,0.3,1.0,2.0,0.6,0.18292682926829268,8000.0,1,0.21341463414634146,max,mid_0,0.0,51.262046943365384,0.25,10.0,60.0,40,0.07745966692414835
267,Indus,294.0,0.5578231292517006,0.000125,0.001776923076923077,0.02666666666666667,0.8578442393280786,250,1.0,1.0,0.3,1.0,2.0,0.6,0.18292682926829268,8000.0,1,0.21341463414634146,mid_0,min,0.0,51.262046943365384,0.25,10.0,24.494897427831788,71,0.02
268,Indus,294.0,0.5578231292517006,0.000125,0.001776923076923077,0.02666666666666667,0.8578442393280786,250,1.0,1.0,0.3,1.0,2.0,0.6,0.18292682926829268,8000.0,1,0.21341463414634146,mid_0,max,0.0,51.262046943365384,0.25,10.0,24.494897427831788,71,0.3
269,Indus,294.0,0.5578231292517006,0.000125,0.001776923076923077,0.02666666666666667,0.8578442393280786,250,1.0,1.0,0.3,1.0,2.0,0.6,0.18292682926829268,8000.0,1,0.21341463414634146,mid_0,mid_0,0.0,51.262046943365384,0.25,10.0,24.494897427831788,71,0.07745966692414835
270,Incomati,115.0,0.5652173913043478,0.0004,0.001,0.022,1.3113912524830724,160,0.3125,2.0,0.5,0.0,2.0,0.6,0.0,0.0,1,0.6153846153846154,min,min,0.00014895518695398155,51.262046943365384,0.22499999999999998,10.0,1.0,8,0.1
271,Incomati,115.0,0.5652173913043478,0.0004,0.001,0.022,1.3113912524830724,160,0.3125,2.0,0.5,0.0,2.0,0.6,0.0,0.0,1,0.6153846153846154,min,max,0.00014895518695398155,51.262046943365384,0.22499999999999998,10.0,1.0,8,1.0
272,Incomati,115.0,0.5652173913043478,0.0004,0.001,0.022,1.3113912524830724,160,0.3125,2.0,0.5,0.0,2.0,0.6,0.0,0.0,1,0.6153846153846154,min,mid_0,0.00014895518695398155,51.262046943365384,0.22499999999999998,10.0,1.0,8,0.31622776601683794
273,Incomati,115.0,0.5652173913043478,0.0004,0.001,0.022,1.3113912524830724,160,0.3125,2.0,0.5,0.0,2.0,0.6,0.0,0.0,1,0.6153846153846154,max,min,0.00014895518695398155,51.262046943365384,0.22499999999999998,10.0,18.0,39,0.1
274,Incomati,115.0,0.5652173913043478,0.0004,0.001,0.022,1.3113912524830724,160,0.3125,2.0,0.5,0.0,2.0,0.6,0.0,0.0,1,0.6153846153846154,max,max,0.00014895518695398155,51.262046943365384,0.22499999999999998,10.0,18.0,39,1.0
275,Incomati,115.0,0.5652173913043478,0.0004,0.001,0.022,1.3113912524830724,160,0.3125,2.0,0.5,0.0,2.0,0.6,0.0,0.0,1,0.6153846153846154,max,mid_0,0.00014895518695398155,51.262046943365384,0.22499999999999998,10.0,18.0,39,0.31622776601683794
276,Incomati,115.0,0.5652173913043478,0.0004,0.001,0.022,1.3113912524830724,160,0.3125,2.0,0.5,0.0,2.0,0.6,0.0,0.0,1,0.6153846153846154,mid_0,min,0.00014895518695398155,51.262046943365384,0.22499999999999998,10.0,4.242640687119285,70,0.1
277,Incomati,115.0,0.5652173913043478,0.0004,0.001,0.022,1.3113912524830724,160,0.3125,2.0,0.5,0.0,2.0,0.6,0.0,0.0,1,0.6153846153846154,mid_0,max,0.00014895518695398155,51.262046943365384,0.22499999999999998,10.0,4.242640687119285,70,1.0
278,Incomati,115.0,0.5652173913043478,0.0004,0.001,0.022,1.3113912524830724,160,0.3125,2.0,0.5,0.0,2.0,0.6,0.0,0.0,1,0.6153846153846154,mid_0,mid_0,0.00014895518695398155,51.262046943365384,0.22499999999999998,10.0,4.242640687119285,70,0.31622776601683794
